CID,item_type_id,item_type,size,date,Category,grade,outlet_id,qtym,Net Price,tmtm,division,item_type_id,rm,wire,noc,tlcolt,ecoInd,Area (km)^2,dfc,population,literacy_rate,pcx,uses,appliation group
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),02-08-22,Domestic,Grade1,1008,600,9672,1110,12,186,1,3,7,300,High,4363,171.1,6598719,0.353,68,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),02-08-22,Domestic,Grade1,1010,3500,54606.5,6475,80,930,5,15,7,150,Medium,2492,398.5,3078190,0.782,28.3,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),02-08-22,Domestic,Grade1,1015,1100,19948.5,2035,26,372,2,6,6,300,High,4394,219.2,2756398,0.801,60.1,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),02-08-22,Domestic,Grade1,2561,1700,26718.9,3145,36,558,3,9,4,280,Medium,2689,114.4,3764791,0.353,40.3,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),02-08-22,Domestic,Grade1,2666,1000,15515.5,1850,11,186,1,3,5,200,High,36,164,132948,0.643,51.77,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),02-08-22,Domestic,Grade1,3060,2600,41106,4810,50,930,5,15,4,250,Medium,171.1,18,794360,1,58.5,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),02-08-22,Domestic,Grade1,3236,3700,62303.8,6845,75,930,5,15,5,100,Medium,465,59,492792,0.99,70.55,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),02-08-22,Domestic,Grade1,3299,2300,36350.6,4255,39,558,3,9,5,350,High,1601,210.9,2418743,0.351,40.4,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),02-08-22,Domestic,Grade1,3323,1300,21157.5,2405,26,372,2,6,5,250,Medium,1961,195.4,2204351,0.798,62,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),02-08-22,Domestic,Grade1,3344,200,3143.4,370,10,186,1,3,4,150,Low,3.08,7,224079,0.67,73.94,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),02-08-22,Domestic,Grade1,3416,1000,18135,1850,18,186,1,3,5,250,Low,2179,254.7,3104974,0.258,64.2,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),02-08-22,Domestic,Grade1,3442,1600,28552.55,2960,72,744,4,12,4,280,Medium,1810,386.6,1735062,0.674,49.43,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),02-08-22,Domestic,Grade1,3513,200,3022.5,370,18,186,1,3,4,250,Medium,2296,335.8,2558677,0.386,56,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),02-08-22,Domestic,Grade1,3556,3600,60208.2,6660,52,744,4,12,5,175,Medium,1177,232.5,1355313,0.351,40.88,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),02-08-22,Domestic,Grade1,3566,400,7254,740,17,186,1,3,3,180,Low,250.9,205.8,313932,0.53,54.96,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),02-08-22,Domestic,Grade1,3632,400,6448,740,12,186,1,3,4,150,Low,2810,154.2,2839136,0.488,34.9,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),02-08-22,Domestic,Grade1,3719,400,7254,740,32,372,2,6,6,100,High,246,259,431748,0.782,57.9,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),03-08-22,Domestic,Grade1,1003,1900,29922.75,3515,44,744,4,12,4,350,High,928,160,1823580,0.643,59.6,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),03-08-22,Domestic,Grade1,1004,400,5883.8,740,16,186,1,3,7,425,High,5283,253,9352719,0.46,58.9,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),03-08-22,Domestic,Grade1,1005,1500,27202.5,2775,45,558,3,9,3,300,High,1800,26,4262296,1.047,56.4,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),03-08-22,Domestic,Grade1,1006,600,9430.2,1110,39,558,3,9,7,350,Medium,2567,183.1,3318750,0.429,56.52,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),03-08-22,Domestic,Grade1,1010,200,3627,370,16,186,1,3,7,150,Medium,2492,398.5,3078190,0.782,28.3,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),03-08-22,Domestic,Grade1,1011,1200,18618.6,2220,10,186,1,3,4,450,High,3.81,12,110000,0.55,77.78,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),03-08-22,Domestic,Grade1,2191,2000,36270,3700,14,186,1,3,7,300,High,3452,235.2,4559404,0.947,51.2,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),03-08-22,Domestic,Grade1,2224,2900,40904.5,5365,54,558,3,9,6,350,High,2368,296.4,3578693,0.674,48.5,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),03-08-22,Domestic,Grade1,2227,1000,18135,1850,17,186,1,3,3,350,High,2407,249.2,3136413,0.759,47.4,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),03-08-22,Domestic,Grade1,2245,1200,18739.5,2220,76,744,4,12,5,300,Medium,2791,180.3,2870482,0.826,54.9,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),03-08-22,Domestic,Grade1,2355,600,10881,1110,12,186,1,3,4,180,Medium,1364,186.3,1665298,0.326,48.04,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),03-08-22,Domestic,Grade1,2356,100,1531.4,185,15,186,1,3,6,250,Medium,3414,83.9,4268953,0.41,65.08,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),03-08-22,Domestic,Grade1,3096,9300,166479.3,17205,153,1674,9,27,3,300,Medium,2497.92,126.9,3853775,0.396,68,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),03-08-22,Domestic,Grade1,3236,2200,37922.3,4070,30,372,2,6,5,100,Medium,465,59,492792,0.99,70.55,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),03-08-22,Domestic,Grade1,3323,22400,404974.7,41440,169,2418,13,39,5,250,Medium,1961,195.4,2204351,0.798,62,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),03-08-22,Domestic,Grade1,3418,1400,22003.8,2590,11,186,1,3,3,150,Low,135.6,129,253650,0.75,50.45,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),03-08-22,Domestic,Grade1,3419,500,7757.75,925,33,558,3,9,3,200,Low,1456,138,2301673,0.77,62,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),03-08-22,Domestic,Grade1,3442,200,3304.6,370,18,186,1,3,4,280,Medium,1810,386.6,1735062,0.674,49.43,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),03-08-22,Domestic,Grade1,3552,12500,213993,23125,48,558,3,9,5,100,Poor,390.6,468.6,264389,0.782,22.54,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),03-08-22,Domestic,Grade1,3632,800,12896,1480,12,186,1,3,4,150,Low,2810,154.2,2839136,0.488,34.9,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),03-08-22,Domestic,Grade1,3647,800,14508,1480,26,372,2,6,6,150,Medium,990,150.1,889053,0.436,45.56,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),03-08-22,Domestic,Grade1,3746,9200,139035,17020,54,558,3,9,4,250,Medium,965.44,249.2,1089997,0.368,64,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),04-08-22,Domestic,Grade1,1005,1100,19948.5,2035,15,186,1,3,3,300,High,1800,26,4262296,1.047,56.4,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),04-08-22,Domestic,Grade1,1006,5500,88962.25,10175,117,1674,9,27,7,350,Medium,2567,183.1,3318750,0.429,56.52,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),04-08-22,Domestic,Grade1,1008,300,4836,555,12,186,1,3,7,300,High,4363,171.1,6598719,0.353,68,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),04-08-22,Domestic,Grade1,1010,800,12936.3,1480,32,372,2,6,7,150,Medium,2492,398.5,3078190,0.782,28.3,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),04-08-22,Domestic,Grade1,1015,3000,54405,5550,26,372,2,6,6,300,High,4394,219.2,2756398,0.801,60.1,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),04-08-22,Domestic,Grade1,2191,19500,353632.5,36075,56,744,4,12,7,300,High,3452,235.2,4559404,0.947,51.2,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),04-08-22,Domestic,Grade1,2224,1000,18135,1850,36,372,2,6,6,350,High,2368,296.4,3578693,0.674,48.5,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),04-08-22,Domestic,Grade1,2227,1500,27202.5,2775,51,558,3,9,3,350,High,2407,249.2,3136413,0.759,47.4,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),04-08-22,Domestic,Grade1,2355,4000,72540,7400,24,372,2,6,4,180,Medium,1364,186.3,1665298,0.326,48.04,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),04-08-22,Domestic,Grade1,2561,1100,17288.7,2035,36,558,3,9,4,280,Medium,2689,114.4,3764791,0.353,40.3,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),04-08-22,Domestic,Grade1,2665,2800,42315,5180,28,372,2,6,7,230,Medium,1927,97.1,3729989,0.473,39.46,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),04-08-22,Domestic,Grade1,2772,3900,60107.45,7215,22,372,2,6,3,150,Medium,189,102,330477,0.421,60.06,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),04-08-22,Domestic,Grade1,3033,2300,35222.2,4255,28,372,2,6,6,200,Medium,2637,153.3,2725224,0.558,40.5,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),04-08-22,Domestic,Grade1,3060,1500,23575.5,2775,20,372,2,6,4,250,Medium,171.1,18,794360,1,58.5,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),04-08-22,Domestic,Grade1,3096,1200,21762,2220,17,186,1,3,3,300,Medium,2497.92,126.9,3853775,0.396,68,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),04-08-22,Domestic,Grade1,3179,900,13601.25,1665,16,186,1,3,2,200,Medium,483.97,218,298528,2.033,53.87,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),04-08-22,Domestic,Grade1,3253,2500,39393.25,4625,84,1302,7,21,4,262,Low,2032,172.2,2816223,0.451,38.5,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),04-08-22,Domestic,Grade1,3323,900,14508,1665,13,186,1,3,5,250,Medium,1961,195.4,2204351,0.798,62,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),04-08-22,Domestic,Grade1,3419,600,9490.65,1110,44,744,4,12,3,200,Low,1456,138,2301673,0.77,62,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),04-08-22,Domestic,Grade1,3519,400,6367.4,740,30,372,2,6,7,130,High,30.46,21,143952,0.5,56.49,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),04-08-22,Domestic,Grade1,3556,1500,23575.5,2775,13,186,1,3,5,175,Medium,1177,232.5,1355313,0.351,40.88,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),04-08-22,Domestic,Grade1,3632,1800,29016,3330,36,558,3,9,4,150,Low,2810,154.2,2839136,0.488,34.9,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),04-08-22,Domestic,Grade1,3719,6000,108810,11100,64,744,4,12,6,100,High,246,259,431748,0.782,57.9,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),06-08-22,Domestic,Grade1,1001,400,6286.8,740,11,186,1,3,5,300,High,3085,106,6785254,0.46,53.3,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),06-08-22,Domestic,Grade1,1004,2000,29419,3700,16,186,1,3,7,425,High,5283,253,9352719,0.46,58.9,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),06-08-22,Domestic,Grade1,1006,1000,18135,1850,13,186,1,3,7,350,Medium,2567,183.1,3318750,0.429,56.52,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),06-08-22,Domestic,Grade1,1007,1000,18135,1850,14,186,1,3,7,280,High,2799,196.7,2404250,0.604,51.1,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),06-08-22,Domestic,Grade1,1010,6200,110019,11470,64,744,4,12,7,150,Medium,2492,398.5,3078190,0.782,28.3,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),06-08-22,Domestic,Grade1,1015,500,9067.5,925,13,186,1,3,6,300,High,4394,219.2,2756398,0.801,60.1,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),06-08-22,Domestic,Grade1,2191,3200,58032,5920,28,372,2,6,7,300,High,3452,235.2,4559404,0.947,51.2,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),06-08-22,Domestic,Grade1,2227,1500,27202.5,2775,17,186,1,3,3,350,High,2407,249.2,3136413,0.759,47.4,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),06-08-22,Domestic,Grade1,2491,600,9067.5,1110,20,372,2,6,4,120,Medium,7,14,179907,0.779,90.49,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),06-08-22,Domestic,Grade1,2561,1000,15717,1850,24,372,2,6,4,280,Medium,2689,114.4,3764791,0.353,40.3,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),06-08-22,Domestic,Grade1,2665,600,8946.6,1110,14,186,1,3,7,230,Medium,1927,97.1,3729989,0.473,39.46,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),06-08-22,Domestic,Grade1,2666,600,10881,1110,11,186,1,3,5,200,High,36,164,132948,0.643,51.77,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),06-08-22,Domestic,Grade1,3236,2000,36270,3700,15,186,1,3,5,100,Medium,465,59,492792,0.99,70.55,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),06-08-22,Domestic,Grade1,3419,700,12694.5,1295,11,186,1,3,3,200,Low,1456,138,2301673,0.77,62,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),06-08-22,Domestic,Grade1,3513,200,3627,370,18,186,1,3,4,250,Medium,2296,335.8,2558677,0.386,56,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),06-08-22,Domestic,Grade1,3556,6000,94302,11100,13,186,1,3,5,175,Medium,1177,232.5,1355313,0.351,40.88,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),07-08-22,Domestic,Grade1,1001,800,12090,1480,11,186,1,3,5,300,High,3085,106,6785254,0.46,53.3,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),07-08-22,Domestic,Grade1,1003,800,12090,1480,11,186,1,3,4,350,High,928,160,1823580,0.643,59.6,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),07-08-22,Domestic,Grade1,1005,3800,57951.4,7030,45,558,3,9,3,300,High,1800,26,4262296,1.047,56.4,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),07-08-22,Domestic,Grade1,1007,500,8261.5,925,14,186,1,3,7,280,High,2799,196.7,2404250,0.604,51.1,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),07-08-22,Domestic,Grade1,1008,2000,31031,3700,12,186,1,3,7,300,High,4363,171.1,6598719,0.353,68,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),07-08-22,Domestic,Grade1,1009,600,10881,1110,15,186,1,3,4,270,High,280.13,25,1385910,1.047,65.16,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),07-08-22,Domestic,Grade1,1010,1500,27202.5,2775,16,186,1,3,7,150,Medium,2492,398.5,3078190,0.782,28.3,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),07-08-22,Domestic,Grade1,1014,100,1491.1,185,18,186,1,3,5,350,High,2919,189.3,4077827,0.714,49.38,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),07-08-22,Domestic,Grade1,2227,700,12694.5,1295,17,186,1,3,3,350,High,2407,249.2,3136413,0.759,47.4,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),07-08-22,Domestic,Grade1,2355,9700,175909.5,17945,60,930,5,15,4,180,Medium,1364,186.3,1665298,0.326,48.04,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),07-08-22,Domestic,Grade1,2356,500,9067.5,925,15,186,1,3,6,250,Medium,3414,83.9,4268953,0.41,65.08,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),07-08-22,Domestic,Grade1,2665,4800,73507.2,8880,42,558,3,9,7,230,Medium,1927,97.1,3729989,0.473,39.46,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),07-08-22,Domestic,Grade1,3253,2000,31837,3700,36,558,3,9,4,262,Low,2032,172.2,2816223,0.451,38.5,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),07-08-22,Domestic,Grade1,3324,1500,23575.5,2775,26,372,2,6,5,220,Low,3858,266.5,2379846,0.329,45.52,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),07-08-22,Domestic,Grade1,3416,400,7254,740,18,186,1,3,5,250,Low,2179,254.7,3104974,0.258,64.2,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),07-08-22,Domestic,Grade1,3556,6000,108084.6,11100,39,558,3,9,5,175,Medium,1177,232.5,1355313,0.351,40.88,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),07-08-22,Domestic,Grade1,3632,1000,15515.5,1850,12,186,1,3,4,150,Low,2810,154.2,2839136,0.488,34.9,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),07-08-22,Domestic,Grade1,3719,600,10881,1110,32,372,2,6,6,100,High,246,259,431748,0.782,57.9,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),07-08-22,Domestic,Grade1,4151,1000,18135,1850,34,372,2,6,3,200,Medium,1896.05,204,2040201,0.61,65,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),08-08-22,Domestic,Grade1,1001,3500,53397.5,6475,33,558,3,9,5,300,High,3085,106,6785254,0.46,53.3,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),08-08-22,Domestic,Grade1,1005,3000,46022.6,5550,45,558,3,9,3,300,High,1800,26,4262296,1.047,56.4,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),08-08-22,Domestic,Grade1,1006,100,1652.3,185,13,186,1,3,7,350,Medium,2567,183.1,3318750,0.429,56.52,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),08-08-22,Domestic,Grade1,1007,2500,44330,4625,28,372,2,6,7,280,High,2799,196.7,2404250,0.604,51.1,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),08-08-22,Domestic,Grade1,1010,8800,155961,16280,64,744,4,12,7,150,Medium,2492,398.5,3078190,0.782,28.3,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),08-08-22,Domestic,Grade1,1015,1200,21520.2,2220,39,558,3,9,6,300,High,4394,219.2,2756398,0.801,60.1,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),08-08-22,Domestic,Grade1,2191,500,9067.5,925,14,186,1,3,7,300,High,3452,235.2,4559404,0.947,51.2,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),08-08-22,Domestic,Grade1,2224,2700,38083.5,4995,36,372,2,6,6,350,High,2368,296.4,3578693,0.674,48.5,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),08-08-22,Domestic,Grade1,2355,6000,108810,11100,24,372,2,6,4,180,Medium,1364,186.3,1665298,0.326,48.04,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),08-08-22,Domestic,Grade1,2561,1200,18860.4,2220,36,558,3,9,4,280,Medium,2689,114.4,3764791,0.353,40.3,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),08-08-22,Domestic,Grade1,2668,200,3627,370,18,186,1,3,4,350,High,3438,329.9,3571695,0.316,52.4,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),08-08-22,Domestic,Grade1,2772,1900,29479.45,3515,11,186,1,3,3,150,Medium,189,102,330477,0.421,60.06,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),08-08-22,Domestic,Grade1,3055,1700,25691.25,3145,16,186,1,3,7,150,Medium,281,303,338563,0.782,52.7,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),08-08-22,Domestic,Grade1,3060,900,14145.3,1665,20,372,2,6,4,250,Medium,171.1,18,794360,1,58.5,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),08-08-22,Domestic,Grade1,3096,800,14508,1480,34,372,2,6,3,300,Medium,2497.92,126.9,3853775,0.396,68,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),08-08-22,Domestic,Grade1,3236,2100,38083.5,3885,30,372,2,6,5,100,Medium,465,59,492792,0.99,70.55,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),08-08-22,Domestic,Grade1,3253,200,3143.4,370,24,372,2,6,4,262,Low,2032,172.2,2816223,0.451,38.5,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),08-08-22,Domestic,Grade1,3323,1000,18135,1850,13,186,1,3,5,250,Medium,1961,195.4,2204351,0.798,62,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),08-08-22,Domestic,Grade1,3393,300,4775.55,555,19,186,1,3,4,150,Medium,1145,128.2,1438331,0.505,48,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),08-08-22,Domestic,Grade1,3419,1000,15515.5,1850,22,372,2,6,3,200,Low,1456,138,2301673,0.77,62,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),08-08-22,Domestic,Grade1,3519,5300,85234.5,9805,165,2046,11,33,7,130,High,30.46,21,143952,0.5,56.49,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),08-08-22,Domestic,Grade1,3552,3400,51382.5,6290,16,186,1,3,5,100,Poor,390.6,468.6,264389,0.782,22.54,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),08-08-22,Domestic,Grade1,3556,1000,15717,1850,13,186,1,3,5,175,Medium,1177,232.5,1355313,0.351,40.88,Fan & Lighting Connection,General
10003,186,BYA LF - Skin Coated FR,1x 1.0 rm (3-w),08-08-22,Domestic,Grade1,3719,600,10881,1110,32,372,2,6,6,100,High,246,259,431748,0.782,57.9,Fan & Lighting Connection,General
