outlet_id,timestamp,net_price,qtym
3323,2020-03-01,13232.522,537.2203
3236,2020-03-01,3981.9392,142.7461
1001,2020-03-01,49288.637,1754.2461
2224,2020-03-02,3227.7593,141.91661
3442,2020-03-02,2124.7769,85.69721
3513,2020-03-02,2243.2815,126.51044
1006,2020-03-02,5024.224,210.65724
1002,2020-03-02,15424.178,1184.9348
1012,2020-03-02,728.84265,40.672703
3324,2020-03-02,5324.481,304.34705
3393,2020-03-02,7977.505,418.0112
3632,2020-03-02,2833.9631,173.55992
1004,2020-03-02,20320.9,861.62555
3059,2020-03-02,11357.868,652.36456
1008,2020-03-02,52815.5,1472.4531
3179,2020-03-02,3841.778,143.81958
3060,2020-03-02,8617.29,396.50952
1010,2020-03-02,48062.676,2142.6924
1003,2020-03-02,2641.6243,107.53229
3096,2020-03-02,2552.4236,149.59529
4385,2020-03-02,2397.0422,103.59131
3394,2020-03-02,898.0741,33.56537
3236,2020-03-02,3215.1067,141.4106
3055,2020-03-02,9636.14,364.2849
2191,2020-03-02,4856.7637,179.17046
2561,2020-03-02,8528.92,413.68466
1005,2020-03-02,4498.981,181.8776
3556,2020-03-02,16934.184,809.68744
1015,2020-03-02,21032.152,473.8063
1007,2020-03-02,7117.9414,229.52867
2227,2020-03-02,18281.412,618.13934
3352,2020-03-02,13481.273,591.0989
2355,2020-03-03,4432.917,177.59323
1014,2020-03-03,9800.275,489.455
1008,2020-03-03,39584.68,1263.3816
3324,2020-03-03,11672.118,642.4042
3552,2020-03-03,4209.665,180.86398
2191,2020-03-03,11480.292,462.62543
1005,2020-03-03,3206.9563,139.68132
3060,2020-03-03,7150.382,295.11633
1006,2020-03-03,6425.519,315.2614
3033,2020-03-03,8578.665,363.15234
3556,2020-03-03,17844.059,972.95966
1009,2020-03-03,10521.773,338.8589
3236,2020-03-03,1511.1156,103.283066
2772,2020-03-03,12843.821,636.52356
3299,2020-03-03,5002.3633,150.0256
3352,2020-03-03,2446.4695,97.89361
1003,2020-03-03,4046.592,195.44667
2227,2020-03-03,31742.992,944.20825
3393,2020-03-03,5334.0815,178.76817
1004,2020-03-03,1562.7448,54.22013
3179,2020-03-03,6142.2295,258.55847
1001,2020-03-03,15260.812,212.11298
1007,2020-03-03,13019.154,342.13394
3442,2020-03-03,3039.4807,141.3711
1012,2020-03-03,20966.256,1054.4457
1002,2020-03-03,16228.912,767.6685
1010,2020-03-03,66481.17,4976.341
1015,2020-03-03,7568.4473,151.45082
3566,2020-03-03,11882.693,466.29727
3632,2020-03-03,3114.4707,195.15106
3323,2020-03-03,4732.448,228.74402
2491,2020-03-03,2021.3256,111.55951
3059,2020-03-03,6247.9355,277.17297
3513,2020-03-04,6487.7915,420.88205
2491,2020-03-04,2212.8467,116.06498
1003,2020-03-05,2716.728,98.643265
3060,2020-03-05,11687.294,502.3396
4385,2020-03-05,706.60944,68.13977
3566,2020-03-05,3692.1453,204.086
3253,2020-03-05,19558.098,1083.335
1008,2020-03-05,14189.488,613.3768
2355,2020-03-05,13061.032,759.40576
3179,2020-03-05,4699.5166,150.02623
3096,2020-03-05,4610.0166,228.0932
3055,2020-03-05,11174.937,576.03064
3299,2020-03-05,10044.8545,603.15466
1005,2020-03-05,7800.0605,243.22565
1007,2020-03-05,14390.375,656.36444
2191,2020-03-05,7373.6753,175.76921
3442,2020-03-05,2450.0945,121.935905
2491,2020-03-05,7505.3657,372.80777
1002,2020-03-05,19715.969,716.0364
2561,2020-03-05,6047.771,232.72186
3393,2020-03-05,7281.811,432.76352
2227,2020-03-05,21792.723,780.19415
2356,2020-03-05,16337.555,629.74
3556,2020-03-05,9557.608,451.9795
3632,2020-03-05,1704.9174,91.90926
1001,2020-03-05,33941.484,1530.1146
3352,2020-03-05,5770.0684,317.3
3647,2020-03-05,6599.681,245.45406
3519,2020-03-05,7199.2183,244.24457
3513,2020-03-05,2328.7334,42.086216
2561,2020-03-06,15290.946,837.7361
3556,2020-03-06,15721.591,906.7128
1005,2020-03-06,3213.0364,144.12871
3746,2020-03-06,12042.328,587.3925
1001,2020-03-06,11159.951,313.06665
2355,2020-03-06,13424.404,789.26117
3179,2020-03-06,9991.414,430.652
3632,2020-03-06,3026.6592,235.68222
1006,2020-03-06,16253.929,663.28357
3299,2020-03-06,16662.477,1317.0328
3324,2020-03-06,6506.9194,367.60397
3236,2020-03-06,2393.4297,100.144485
3323,2020-03-06,5601.5586,288.2635
3442,2020-03-06,5051.6494,160.17892
2491,2020-03-06,6623.7095,221.89273
3647,2020-03-06,13971.0625,644.01447
2772,2020-03-06,12388.797,505.39627
3055,2020-03-06,6582.2915,269.1877
3352,2020-03-06,7157.827,242.8403
1015,2020-03-06,8871.7295,474.34143
2191,2020-03-06,6905.638,307.61298
1003,2020-03-06,13690.659,427.40765
3096,2020-03-06,9108.241,279.8737
2227,2020-03-06,16766.926,653.6223
3060,2020-03-06,6946.93,297.27893
1008,2020-03-06,24600.727,1009.0049
4385,2020-03-06,5753.6646,282.05524
1010,2020-03-06,27228.818,1581.2313
1002,2020-03-06,12033.336,241.21112
3059,2020-03-06,8332.841,427.37567
3438,2020-03-06,16638.408,351.92178
3419,2020-03-06,5121.455,224.84856
1002,2020-03-07,20387.186,1288.1814
3236,2020-03-07,9746.581,338.36856
2561,2020-03-07,13201.946,572.4557
3393,2020-03-07,7724.911,357.9563
1006,2020-03-07,43529.938,2378.5222
2245,2020-03-07,18396.672,825.5385
2355,2020-03-07,5076.507,210.64589
3566,2020-03-07,25080.908,1028.7654
1001,2020-03-07,34122.02,1432.8828
3632,2020-03-07,3505.2888,178.44328
3392,2020-03-07,10790.907,332.2152
3096,2020-03-07,16020.181,677.761
2668,2020-03-07,4013.0176,142.8664
2224,2020-03-07,6925.576,406.876
1012,2020-03-07,7270.374,319.81302
2191,2020-03-07,7794.9575,87.79026
1015,2020-03-07,25266.096,951.88245
3394,2020-03-07,615.95764,23.076025
3060,2020-03-07,9369.884,417.37033
3746,2020-03-07,3926.1719,81.28562
3438,2020-03-07,5925.8604,365.9633
3253,2020-03-07,6790.701,283.63397
3419,2020-03-07,1604.8531,71.32805
3323,2020-03-07,2171.0635,98.928024
3055,2020-03-07,16736.418,641.19403
1009,2020-03-07,29253.074,1155.389
2491,2020-03-07,2982.071,132.81674
2227,2020-03-07,29824.443,911.49384
1007,2020-03-07,11298.31,412.32794
3418,2020-03-07,20021.336,980.5597
3299,2020-03-07,14418.95,689.2767
3324,2020-03-07,1142.6133,83.39025
2665,2020-03-07,13544.375,694.75415
3442,2020-03-07,3784.6504,174.8632
1008,2020-03-07,12036.324,471.0026
3179,2020-03-07,5438.545,161.89737
3647,2020-03-09,3620.1418,126.40053
3323,2020-03-09,3306.4841,139.23685
1002,2020-03-09,25215.453,1154.2499
2668,2020-03-09,7417.351,341.07596
2224,2020-03-09,5034.1416,295.57132
2227,2020-03-09,12286.447,385.61823
3632,2020-03-09,3900.8704,169.47452
1015,2020-03-09,6026.791,246.05888
1010,2020-03-09,11309.245,325.96985
3719,2020-03-09,13711.185,245.0381
1012,2020-03-09,5453.392,180.74982
3438,2020-03-09,12487.273,529.4912
3394,2020-03-09,997.74054,42.389175
1004,2020-03-09,21825.906,419.01202
3352,2020-03-09,4689.5996,205.54651
3059,2020-03-09,4061.4978,153.27328
3055,2020-03-09,3011.538,97.214935
3416,2020-03-09,3321.245,173.15509
3566,2020-03-09,5384.466,193.97665
3392,2020-03-09,2201.4492,98.72614
1007,2020-03-09,7402.4917,286.3566
2356,2020-03-09,7511.1567,290.60022
2561,2020-03-09,5969.0166,247.3488
3179,2020-03-09,11780.687,610.4541
3393,2020-03-09,17773.547,854.67206
1006,2020-03-09,10894.472,460.5215
3442,2020-03-09,4042.7546,200.17365
3519,2020-03-09,18637.705,567.7828
1001,2020-03-09,13895.406,525.393
3236,2020-03-09,3523.9546,149.3276
2191,2020-03-09,17787.713,612.0939
2665,2020-03-09,16570.53,321.46298
3096,2020-03-09,2601.4673,73.21014
3299,2020-03-09,7139.6743,366.19968
1008,2020-03-09,15816.172,630.07043
2355,2020-03-09,5900.485,265.42117
1005,2020-03-09,6307.9336,100.080894
3060,2020-03-09,8262.376,315.41696
3236,2020-03-10,8809.21,350.98633
1010,2020-03-10,12894.578,397.99805
3324,2020-03-10,26696.277,1501.7694
3566,2020-03-10,19832.055,1543.8761
3299,2020-03-10,14886.549,930.0882
3060,2020-03-10,2584.4612,87.68182
3059,2020-03-10,12226.72,655.50055
2665,2020-03-10,14980.129,608.0594
3556,2020-03-10,14313.182,716.43536
3552,2020-03-10,10332.143,815.2089
3719,2020-03-10,27532.627,450.03735
1002,2020-03-10,22135.824,864.66394
1015,2020-03-10,8107.2505,351.47748
2772,2020-03-10,16658.744,841.72064
2356,2020-03-10,2837.35,160.26785
1007,2020-03-10,3753.4155,54.05036
3519,2020-03-10,27211.664,910.25745
3096,2020-03-10,1330.3407,62.83163
2355,2020-03-10,3717.0117,207.58951
2491,2020-03-10,4344.4165,185.40956
2245,2020-03-10,12274.388,675.919
1008,2020-03-10,14428.376,614.4689
3253,2020-03-10,16362.31,764.2906
2191,2020-03-10,3250.4888,73.20766
3442,2020-03-10,959.33954,70.164444
3393,2020-03-10,7520.8574,323.7935
3632,2020-03-10,5933.7437,330.45255
1012,2020-03-10,4457.998,219.466
3392,2020-03-10,3935.8633,161.14005
3352,2020-03-10,1879.9823,63.781292
3055,2020-03-10,14712.25,686.29126
3179,2020-03-10,5142.278,229.59819
3418,2020-03-10,3356.7761,101.2135
4385,2020-03-10,4337.78,161.88211
3323,2020-03-10,3036.3945,160.88274
1003,2020-03-10,10652.193,495.04495
3632,2020-03-12,1738.3809,79.070435
3236,2020-03-12,3147.7617,146.4639
2356,2020-03-12,2247.2085,101.56322
2355,2020-03-12,4949.5225,223.144
1007,2020-03-12,3491.7922,148.01799
2245,2020-03-12,12306.794,711.61554
1003,2020-03-12,7175.9673,276.5406
1006,2020-03-12,6319.5674,294.12646
3552,2020-03-12,16053.364,898.46765
3513,2020-03-12,6249.49,263.6142
3519,2020-03-12,21388.6,419.94666
1015,2020-03-12,4773.5684,182.11858
1004,2020-03-12,19573.334,508.19147
3719,2020-03-12,10234.478,653.3975
2227,2020-03-12,7880.365,216.56259
3179,2020-03-12,4541.0723,187.19012
2191,2020-03-12,2894.0527,68.41672
3393,2020-03-12,9637.395,425.36676
1008,2020-03-12,13084.917,587.177
3323,2020-03-12,28232.818,1288.6409
3060,2020-03-12,10199.324,473.11307
1013,2020-03-12,20618.67,1095.9016
3299,2020-03-12,9894.969,554.03094
3055,2020-03-12,13016.9375,490.08862
2665,2020-03-12,4851.457,237.66586
2491,2020-03-12,4407.57,186.19623
3566,2020-03-12,5483.712,176.10927
3442,2020-03-12,2073.5989,134.52043
4385,2020-03-12,2728.31,135.24544
2668,2020-03-13,6652.601,266.48044
3096,2020-03-13,1738.8083,96.2612
3033,2020-03-13,2018.4758,85.58553
3236,2020-03-13,2259.8699,93.29358
3299,2020-03-13,4510.472,269.3691
2245,2020-03-13,8249.655,176.86148
3060,2020-03-13,13587.324,586.37646
3344,2020-03-13,22865.29,846.3361
2355,2020-03-13,11496.095,365.2183
3324,2020-03-13,8317.739,425.77002
2356,2020-03-13,3712.5076,141.03041
3392,2020-03-13,9060.706,270.744
3513,2020-03-13,4679.018,159.34592
3253,2020-03-13,4328.801,173.59573
2191,2020-03-13,8329.856,309.7535
1014,2020-03-13,1742.7212,77.5942
3719,2020-03-13,8216.944,288.39288
3394,2020-03-13,1091.041,56.617825
1013,2020-03-13,27607.006,747.53296
3519,2020-03-13,19278.82,650.5237
3393,2020-03-13,6133.7256,242.87212
3632,2020-03-13,2816.9888,172.93982
1012,2020-03-13,3637.0837,135.51913
3352,2020-03-13,3175.392,95.55943
3179,2020-03-13,13620.723,611.1587
1003,2020-03-13,5954.561,203.01756
4385,2020-03-13,3525.543,196.40465
3556,2020-03-13,6619.0757,361.88272
3323,2020-03-13,6509.746,117.64789
1007,2020-03-13,2112.1807,106.97977
1001,2020-03-13,27862.266,1226.4651
1006,2020-03-13,5898.83,247.55917
3055,2020-03-13,11617.015,515.67566
3647,2020-03-13,1645.4517,106.74528
2665,2020-03-13,6997.162,342.30997
3552,2020-03-13,13566.972,557.2291
1005,2020-03-15,7658.425,296.1924
4151,2020-03-15,32532.95,1387.9128
3299,2020-03-15,21766.098,1025.9261
3416,2020-03-15,4718.8076,278.19208
3059,2020-03-15,21336.748,917.1163
2191,2020-03-15,7935.1943,267.5376
3236,2020-03-15,5731.992,333.68814
2561,2020-03-15,19627.246,741.72363
1009,2020-03-15,21095.47,813.4157
3060,2020-03-15,8724.019,319.38022
1014,2020-03-15,9888.292,510.61252
2356,2020-03-15,1108.0219,61.99445
3632,2020-03-15,7080.4355,397.63702
3096,2020-03-15,4718.395,201.3513
3324,2020-03-15,15373.954,773.1114
3719,2020-03-15,19453.67,793.71014
3393,2020-03-15,14334.281,459.5621
1013,2020-03-15,8570.439,451.38818
3519,2020-03-15,8823.764,380.2856
1012,2020-03-15,1210.3585,69.75735
1006,2020-03-15,10617.576,463.37927
3323,2020-03-15,2465.582,104.973076
2665,2020-03-15,6482.785,90.80186
2355,2020-03-15,3528.9705,153.0246
4385,2020-03-15,2693.4512,162.09738
1001,2020-03-15,8152.6187,377.56915
1002,2020-03-15,30715.182,1439.7308
3556,2020-03-15,19765.732,737.5863
1003,2020-03-15,12135.929,434.52454
3552,2020-03-15,19994.092,1062.7384
3179,2020-03-15,2829.6394,153.39948
3513,2020-03-15,2803.8762,65.29233
1010,2020-03-15,39842.992,1281.1902
3344,2020-03-15,10228.964,427.36877
3442,2020-03-15,16622.084,615.0021
1007,2020-03-16,3386.7297,145.90663
2355,2020-03-16,5617.6455,299.91425
1012,2020-03-16,8669.06,349.6392
3253,2020-03-16,7990.694,481.56204
2356,2020-03-16,6030.997,257.1709
4151,2020-03-16,13250.982,355.2891
1002,2020-03-16,5707.5845,352.48322
1003,2020-03-16,8084.0693,203.71593
3556,2020-03-16,22167.68,1186.3707
1005,2020-03-16,10077.578,518.8441
3060,2020-03-16,3061.3262,135.44897
4385,2020-03-16,13920.822,620.48303
3442,2020-03-16,1860.7167,69.45373
2668,2020-03-16,16444.37,677.02386
2561,2020-03-16,6852.7373,467.75055
1010,2020-03-16,29167.264,1455.805
3344,2020-03-16,15033.227,657.5271
3179,2020-03-16,4612.297,222.42598
3033,2020-03-16,14068.242,875.7677
3632,2020-03-16,4978.9775,320.53122
3519,2020-03-16,33544.355,1482.7042
3352,2020-03-16,3188.3452,131.901
2191,2020-03-16,6738.727,194.38036
1006,2020-03-16,3467.152,173.13933
3236,2020-03-16,1220.9718,64.883255
3394,2020-03-16,1131.9302,58.52072
3566,2020-03-16,11949.876,215.96506
3647,2020-03-16,10434.072,393.82352
2772,2020-03-16,40420.566,2404.8772
1004,2020-03-16,50243.363,2188.4746
1013,2020-03-17,8830.704,469.2695
2355,2020-03-17,8382.512,261.22864
3060,2020-03-17,5379.3555,179.15137
1006,2020-03-17,11506.951,594.73083
3513,2020-03-17,1096.8071,90.45646
2191,2020-03-17,5981.802,235.5588
3055,2020-03-17,21814.535,892.8687
4151,2020-03-17,5490.866,256.06793
1014,2020-03-17,10284.811,348.92804
1008,2020-03-17,12470.594,421.03516
1015,2020-03-17,3743.3926,127.00035
1002,2020-03-17,2169.692,60.819122
1010,2020-03-17,20540.02,248.47948
3179,2020-03-17,9038.892,316.02222
1012,2020-03-17,5969.7974,291.98154
2491,2020-03-17,3405.1,133.80006
1003,2020-03-17,10177.209,469.12503
3323,2020-03-17,5257.209,298.78378
3416,2020-03-17,2800.976,99.58748
4385,2020-03-17,6802.669,234.86688
3324,2020-03-17,28283.168,1688.8651
2561,2020-03-17,7963.1567,111.20076
3352,2020-03-19,2131.4175,138.27129
3632,2020-03-19,3893.5554,218.97005
2191,2020-03-19,10766.309,390.90216
4151,2020-03-19,14481.588,402.6421
3418,2020-03-19,7027.771,314.97107
3416,2020-03-19,2776.3354,216.13083
3442,2020-03-19,1324.3794,104.78543
2491,2020-03-19,4481.046,126.59102
3513,2020-03-19,4166.8647,125.09499
1010,2020-03-19,24529.607,902.4248
1003,2020-03-19,2589.5374,114.914665
2227,2020-03-19,9967.291,537.79346
1015,2020-03-19,9441.374,338.8462
2224,2020-03-19,3487.2273,106.2114
3519,2020-03-19,13175.274,328.84274
2666,2020-03-19,29498.857,1215.958
2355,2020-03-19,3952.3232,180.55379
1005,2020-03-19,9745.342,272.07632
1004,2020-03-19,29023.352,689.64386
1007,2020-03-19,7167.2026,339.24478
3419,2020-03-19,5602.9194,270.13153
3060,2020-03-19,7560.1426,256.48947
3393,2020-03-19,13495.254,671.8491
1001,2020-03-19,8183.4478,349.03366
3096,2020-03-19,8049.0938,97.41405
3324,2020-03-19,9449.668,170.77986
1002,2020-03-19,13666.556,713.56866
1012,2020-03-19,17616.922,684.6459
1009,2020-03-19,8483.034,283.05493
3179,2020-03-19,1733.0449,69.796326
3299,2020-03-20,9449.339,680.0715
4385,2020-03-20,4929.445,236.61906
1007,2020-03-20,7956.974,397.48932
3552,2020-03-20,17261.916,1301.8108
1003,2020-03-20,7888.371,357.67017
1013,2020-03-20,10046.981,421.0188
3179,2020-03-20,5564.8726,217.49786
1004,2020-03-20,21577.395,936.43427
3419,2020-03-20,1931.196,68.0532
1005,2020-03-20,19309.682,827.17334
3394,2020-03-20,1113.5472,49.990917
1014,2020-03-20,1765.3296,109.20264
1012,2020-03-20,5052.3594,202.34973
1015,2020-03-20,3610.8079,194.6704
3438,2020-03-20,22898.977,1170.0663
3352,2020-03-20,8297.176,358.2705
2224,2020-03-20,3861.9717,184.45567
2191,2020-03-20,7959.1333,311.40707
3632,2020-03-20,3134.3174,166.9359
3059,2020-03-20,5299.5425,314.69592
3746,2020-03-20,19501.607,915.2032
3416,2020-03-20,4194.5425,252.85808
1010,2020-03-20,14601.742,231.66943
1008,2020-03-20,16192.716,609.4956
3513,2020-03-20,5904.8296,393.61166
2355,2020-03-20,2263.4458,91.2378
3647,2020-03-20,5834.757,214.18784
2356,2020-03-20,2943.2253,155.01814
3236,2020-03-20,4659.3174,164.41264
3323,2020-03-20,4007.2893,167.69685
2491,2020-03-20,3781.7974,179.70738
1001,2020-03-20,10044.913,452.14178
1002,2020-03-20,11901.387,468.32693
2668,2020-03-20,3887.6917,184.84367
3096,2020-03-20,9409.009,444.35284
2665,2020-03-20,5011.739,313.87582
3324,2020-03-20,8544.246,377.33908
3352,2020-03-21,5932.298,148.58344
1008,2020-03-21,46672.938,1453.4359
1015,2020-03-21,63652.004,2266.2065
3442,2020-03-21,8478.649,157.33992
3419,2020-03-21,3475.0437,167.14624
3179,2020-03-21,2129.7095,99.033226
1003,2020-03-21,4738.711,195.43939
3060,2020-03-21,10875.147,408.88242
4385,2020-03-21,5644.9546,130.33589
2224,2020-03-21,16785.795,675.3722
3096,2020-03-21,1294.3768,36.426174
3394,2020-03-21,1570.7084,92.35318
1010,2020-03-21,14715.904,680.5385
3299,2020-03-21,20832.86,1011.08777
2356,2020-03-21,16121.824,464.38492
1014,2020-03-21,3245.6077,187.20183
2355,2020-03-21,5285.33,189.40196
3324,2020-03-21,3160.5574,140.40372
1005,2020-03-21,5609.864,193.92604
1012,2020-03-21,8101.9966,262.0584
3055,2020-03-21,3035.8552,196.94482
1006,2020-03-21,7582.5674,460.70715
3513,2020-03-21,2436.1907,152.5367
3556,2020-03-21,7445.331,415.8821
2191,2020-03-21,8511.8955,297.57364
2491,2020-03-21,4776.2246,269.74673
3392,2020-03-21,4570.571,133.53108
1001,2020-03-21,22941.764,1235.3959
3632,2020-03-21,1902.5538,126.86735
3323,2020-03-21,3227.5996,58.331043
3519,2020-03-21,25419.633,954.2667
2561,2020-03-21,9582.568,438.85397
4151,2020-03-21,8834.893,227.01468
1005,2020-03-22,8160.43,277.97577
3394,2020-03-22,1717.9489,103.872505
2356,2020-03-22,10460.003,590.83374
2191,2020-03-22,8017.913,330.7498
1015,2020-03-22,8211.862,206.19331
1013,2020-03-22,9310.333,515.7175
3033,2020-03-22,8184.459,403.39786
3746,2020-03-22,2839.3613,148.82664
2772,2020-03-22,12948.365,494.2049
3324,2020-03-22,6615.153,322.5312
1009,2020-03-22,25056.604,850.0838
1012,2020-03-22,5254.4097,207.43169
3632,2020-03-22,4719.7256,267.04025
2665,2020-03-22,6064.5605,256.41895
1006,2020-03-22,4276.1587,194.0953
3556,2020-03-22,4723.3916,255.09895
1010,2020-03-22,13918.697,668.51324
3236,2020-03-22,7094.536,306.85974
3179,2020-03-22,2253.9712,75.97685
2668,2020-03-22,4917.684,141.95145
2224,2020-03-22,3192.7383,156.8474
2666,2020-03-22,2554.277,133.42899
1003,2020-03-22,8095.759,332.57672
3059,2020-03-22,19607.865,685.48773
1002,2020-03-22,6963.939,300.17142
3519,2020-03-22,5156.884,231.41176
3253,2020-03-22,29601.498,1859.0491
4385,2020-03-22,5006.131,214.93542
2355,2020-03-22,3485.9531,156.29749
3060,2020-03-22,11500.143,500.47525
3513,2020-03-22,2854.7715,80.33859
1008,2020-03-22,40698.402,1274.7399
3299,2020-03-22,5874.6904,353.86963
3419,2020-03-22,3851.069,162.88348
3344,2020-03-22,12126.085,355.93753
3352,2020-03-22,3168.5176,129.19621
3394,2020-03-23,1733.6245,58.74381
2561,2020-03-23,7337.8574,510.40308
3033,2020-03-23,6305.853,351.53906
2356,2020-03-23,11949.662,532.84296
1006,2020-03-23,8177.572,381.17807
3416,2020-03-23,5728.9175,431.8394
1015,2020-03-23,43276.434,1311.371
1003,2020-03-23,4730.281,176.9638
1001,2020-03-23,9416.613,368.6228
2355,2020-03-23,5644.2734,300.34717
3096,2020-03-23,3290.146,170.28136
2665,2020-03-23,4536.337,147.95464
2666,2020-03-23,3867.339,282.2463
1008,2020-03-23,25032.203,842.00055
1012,2020-03-23,1939.0133,95.15128
1010,2020-03-23,9269.71,277.6088
3519,2020-03-23,8412.128,236.73296
3060,2020-03-23,13080.027,535.564
2191,2020-03-23,8026.575,141.66266
1002,2020-03-23,7253.7217,322.0162
3552,2020-03-23,7799.192,123.74101
3418,2020-03-23,23453.812,1088.5157
3179,2020-03-23,1227.7174,51.862667
3324,2020-03-23,18444.781,350.69763
3438,2020-03-23,1673.8339,71.90467
3392,2020-03-23,4742.5728,195.4791
1009,2020-03-23,10685.631,549.92694
3253,2020-03-23,9762.527,518.6808
3323,2020-03-23,3878.793,190.79417
3299,2020-03-24,2100.0159,194.8428
3519,2020-03-24,14103.048,615.6889
2772,2020-03-24,17117.334,998.639
1007,2020-03-24,3454.495,155.28445
3556,2020-03-24,9085.783,351.47144
1010,2020-03-24,8006.246,218.59569
1003,2020-03-24,9810.181,72.16525
2561,2020-03-24,11036.219,567.8461
2224,2020-03-24,17538.336,1047.1117
3179,2020-03-24,7428.136,287.80045
1006,2020-03-24,7813.9624,393.87784
2665,2020-03-24,5695.348,315.40936
4385,2020-03-24,1708.9159,69.57312
3060,2020-03-24,7357.1455,366.344
3632,2020-03-24,4870.481,241.08589
2491,2020-03-24,19452.145,351.09802
3344,2020-03-24,26803.08,927.1227
3253,2020-03-24,21024.744,1078.0222
2355,2020-03-24,5571.4727,277.5004
2191,2020-03-24,10935.035,369.9812
1009,2020-03-24,23984.404,624.0581
3352,2020-03-24,1212.671,62.40909
1005,2020-03-24,2375.8477,77.887276
1015,2020-03-24,24588.057,822.1918
2356,2020-03-24,3622.1978,196.85248
1008,2020-03-24,12477.973,416.66705
3323,2020-03-24,5687.1895,221.14626
1012,2020-03-24,2796.6016,96.36996
3055,2020-03-24,27449.176,1292.0867
3324,2020-03-24,9399.255,506.59283
3236,2020-03-24,497.56693,33.49198
3394,2020-03-24,1295.1771,56.951637
2491,2020-03-25,6633.0596,223.99998
1001,2020-03-26,2017.2649,116.79394
3323,2020-03-26,6348.2715,287.68713
1010,2020-03-26,16186.853,848.32074
1002,2020-03-26,12958.923,545.3471
3556,2020-03-26,3408.6975,242.00949
1012,2020-03-26,2833.6602,124.31638
1015,2020-03-26,13824.409,349.6679
3060,2020-03-26,18265.844,748.7942
1005,2020-03-26,26507.51,769.0066
3324,2020-03-26,7045.705,291.30405
4151,2020-03-26,22289.1,776.3674
1013,2020-03-26,3634.931,200.4307
3033,2020-03-26,21718.791,898.5157
3393,2020-03-26,4873.0166,131.19508
2491,2020-03-26,11278.865,233.05505
3632,2020-03-26,4426.531,265.4351
1004,2020-03-26,8475.401,232.854
1006,2020-03-26,5738.0957,313.8931
1008,2020-03-26,11765.861,577.5824
3344,2020-03-26,12795.2,620.30023
2356,2020-03-26,7532.9277,340.1951
2191,2020-03-26,10189.817,287.51956
3236,2020-03-26,4434.7183,208.2958
3096,2020-03-26,4506.264,207.75757
2561,2020-03-26,4812.634,246.90173
3060,2020-03-27,6026.199,237.0438
1009,2020-03-27,19787.027,463.80728
2355,2020-03-27,2499.6519,134.17374
3253,2020-03-27,11141.299,538.6085
3416,2020-03-27,4469.8643,268.97983
3393,2020-03-27,9648.238,372.90912
1002,2020-03-27,12882.881,425.60638
3632,2020-03-27,1784.4102,92.67077
3519,2020-03-27,2399.2698,107.66564
1010,2020-03-27,18781.152,879.85925
2561,2020-03-27,19106.08,941.27026
4385,2020-03-27,1731.8864,73.33641
2191,2020-03-27,19743.81,617.2493
3096,2020-03-27,1697.7262,72.03535
3394,2020-03-27,810.62646,48.72075
1008,2020-03-27,10781.874,415.37573
2356,2020-03-27,7415.6436,346.20206
1004,2020-03-27,38143.824,1073.4382
3033,2020-03-27,7688.2246,436.00873
1003,2020-03-27,20235.043,657.28455
1007,2020-03-27,3277.4375,90.122986
3719,2020-03-27,19779.334,926.86414
3418,2020-03-27,53668.9,3007.153
2491,2020-03-27,7424.564,389.4223
3352,2020-03-27,6399.002,267.3967
3323,2020-03-27,1666.2668,112.158936
3055,2020-03-27,3007.7915,134.97266
3719,2020-03-28,19340.31,801.0594
3392,2020-03-28,9499.175,526.8437
3394,2020-03-28,1112.8944,53.676476
3253,2020-03-28,13268.781,567.2264
2356,2020-03-28,2996.0308,151.6785
3418,2020-03-28,38540.043,1776.9917
2665,2020-03-28,4056.8772,136.16084
1008,2020-03-28,27257.387,455.41672
1015,2020-03-28,25089.62,828.35645
2191,2020-03-28,6111.1123,165.0429
1007,2020-03-28,4448.4756,172.27481
2355,2020-03-28,1826.8651,62.301968
3352,2020-03-28,5429.8745,175.35875
1002,2020-03-28,15160.623,625.02856
3236,2020-03-28,573.4908,37.204025
3519,2020-03-28,28460.7,1052.2728
3323,2020-03-28,1922.8148,79.49791
2491,2020-03-28,2975.2607,154.0533
3059,2020-03-28,9415.244,505.55203
1010,2020-03-28,18889.043,1014.1151
1005,2020-03-28,4788.2417,246.4228
3060,2020-03-28,11277.366,691.611
3179,2020-03-28,6609.5312,282.8928
3096,2020-03-28,5222.716,224.38235
2561,2020-03-28,13345.702,787.20905
1006,2020-03-28,13622.572,509.828
3033,2020-03-28,8462.399,445.8329
3438,2020-03-28,2457.4895,100.048935
3299,2020-03-28,8541.795,380.30853
3556,2020-03-28,5122.346,279.5805
3344,2020-03-28,16079.272,406.99042
2245,2020-03-28,6656.005,273.23923
4385,2020-03-28,4912.1484,221.2173
1012,2020-03-28,1017.3728,56.773613
3352,2020-03-29,9434.287,337.08615
1005,2020-03-29,4746.6704,154.76035
2491,2020-03-29,5289.9663,285.8549
1006,2020-03-29,6583.403,271.43225
3438,2020-03-29,12628.21,376.52673
2191,2020-03-29,2046.1388,67.41275
3344,2020-03-29,5106.298,309.41364
1008,2020-03-29,54713.727,450.64218
1001,2020-03-29,11927.108,534.5326
1007,2020-03-29,2337.5518,43.73995
1015,2020-03-29,6904.455,345.66235
3392,2020-03-29,11789.084,551.5191
